"Código";"Descripción";"Categoría";"Tipo";"Clasificación"
"THJ00476715OFF";"FALLA JEAN KRUG T-INTER REG LINEA MAESTRO";"01";"09";"10"
"THJ00476720";"JEAN KRUG T-INTER REGULAR LINEA MAESTRO";"01";"09";"10"
"THJ01210205";"JEAN BLUR T-BAJO SLIM";"01";"07";"11"
"THJ01210206";"JEAN BLUR T-BAJO SLIM";"01";"07";"11"
"THJ01210234";"JEAN BLUR T-BAJO SLIM";"01";"07";"11"
"THJ01210520";"JEAN BLUR T-BAJO SLIM";"01";"07";"99"
"THJ01210523";"JEAN BLUR T-BAJO SLIM";"01";"07";"11"
"THJ01210710";"JEAN BLUR T-BAJO SLIM";"01";"07";"11"
"THJ01210714";"JEAN BLUR T-BAJO SLIM";"01";"07";"11"
"THJ01210930";"JEAN BLUR T-BAJO SLIM";"01";"07";"99"
"THJ01428206";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428206E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428206EOFF";"FALLA JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428206OFF";"FALLA JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428207";"JEAN DUBAI T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01428207E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428208";"JEAN DUBAI T-MEDIO REG.ELASTIZADO";"01";"08";"10"
"THJ01428208E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428230";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428232";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428232E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428523";"JEAN 1428 T-MEDIO CALCE REG.ELASTIZADO";"01";"08";"10"
"THJ01428523E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428602";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428602E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428603";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428603E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428603OFF";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428668";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428668E";"JEAN DUBAI T-MEDIO REG ESPECIAL";"01";"08";"10"
"THJ01428670";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428670E";"JEAN DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428683E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428705";"JEAN PACK DUBAI T-MEDIO REG";"01";"08";"10"
"THJ01428707";"JEAN DUBAI T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01428707E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428707OFF";"FALLA JEAN DUBAI T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01428712";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428712E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428852";"JEAN DUBAI T-MEDIO CALCE REG ELAST";"01";"08";"10"
"THJ01428852E";"JEAN DUBAI T-MEDIO CALCE REG ELAST ESPECIAL";"01";"08";"10"
"THJ01428860";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428860E";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428863";"JEAN DUBAI T-MEDIO REG.CONFORT";"01";"08";"10"
"THJ01428863E";"JEAN DUBAI T-MEDIO REG.CONFORT ESPECIAL";"01";"08";"10"
"THJ01634505";"JEAN CLASIC T-MEDIO REG";"01";"08";"10"
"THJ01634505OFF";"FALLA JEAN CLASIC T-MEDIO REG";"01";"08";"10"
"THJ01800207";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800207E";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800211";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800211E";"JEAN GROSS T-MEDIO CALCE REG. ESP";"01";"08";"10"
"THJ01800245";"JEAN GROSS T-MEDIO REG.";"01";"08";"10"
"THJ01800245E";"JEAN GROSS T-MEDIO REG. ESPECIAL";"01";"08";"10"
"THJ01800505";"JEAN GROSS HILO GRUESO T-MEDIO REG";"01";"08";"10"
"THJ01800505E";"JEAN GROSS HILO GRUESO T-MEDIO REG";"01";"08";"10"
"THJ01800570";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800570E";"JEAN GROSS T-MEDIO CALCE REG. ESP";"01";"08";"10"
"THJ01800571";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800571E";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800640";"JEAN GROSS T-MEDIO REG";"01";"08";"10"
"THJ01800640E";"JEAN GROSS T-MEDIO REG.";"01";"08";"10"
"THJ01800711";"JEAN GROSS T-MEDIO REG.RIGIDO";"01";"08";"10"
"THJ01800711E";"JEAN GROSS T-MEDIO REG.";"01";"08";"10"
"THJ01800711OFF";"FALLA JEAN GROSS T-MEDIO REG.RIGIDO";"01";"08";"10"
"THJ01800712";"JEAN GROSS T-MEDIO REG.";"01";"08";"10"
"THJ01800712E";"JEAN GROSS T-MEDIO REG.";"01";"08";"10"
"THJ01800712EOFF";"FALLA JEAN GROSS T-MEDIO REG.";"01";"08";"10"
"THJ01800921";"JEAN GROSS T-MEDIO CALCE REG.";"01";"08";"10"
"THJ01800921E";"JEAN GROSS T-MEDIO CALCE REG. ESP";"01";"08";"10"
"THJ01948202";"JEAN HOCH T-INTER SLIM TELA CONFORT";"01";"09";"11"
"THJ01948202E";"JEAN HOCH T-INTER SLIM TELA CONFORT ESP";"01";"09";"11"
"THJ01948202OFF";"FALLA JEAN HOCH T-INTER SLIM TELA CONFORT";"01";"09";"11"
"THJ01948240";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948240E";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948502";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948502OFF";"FALLA JEAN HOCH T-INTER SLIM 98% ALG";"01";"09";"11"
"THJ01948503";"JEAN HOCH T-INTER SLIM ELAST";"01";"09";"11"
"THJ01948503OFF";"FALLA JEAN HOCH T-INTER SLIM ELAST";"01";"09";"11"
"THJ01948520";"JEAN HOCH T-INTER SLIM 98% ALG";"01";"09";"11"
"THJ01948520OFF";"FALLA JEAN HOCH T-INTER SLIM 98% ALG";"01";"09";"11"
"THJ01948567";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948567E";"JEAN HOCH T-INTER SLIM ESP";"01";"09";"11"
"THJ01948601";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948601E";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948718";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948718E";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948921";"JEAN HOCH T-INTER SLIM";"01";"09";"11"
"THJ01948921E";"JEAN HOCH T-INTER SLIM ESP";"01";"09";"11"
"THJ10160205";"JEAN PROMA T-INTER SLIM";"01";"09";"11"
"THJ10160236";"JEAN PROMA T-INTER CALCE SLIM";"01";"09";"11"
"THJ10160705";"JEAN PROMA T-INTER SLIM ELAST.CONFORT";"01";"09";"11"
"THJ10160705OFF";"FALLA JEAN PROMA T-INTER SLIM ELAST.CONFORT";"01";"09";"11"
"THJ10160711";"JEAN PROMA T-INTER SLIM ELAST.CONFORT";"01";"09";"11"
"THJ10730525";"JEAN PLATZ T-INTER CALCE SLIM";"01";"09";"11"
"THJ10730525OFF";"FALLA JEAN PLATZ T-INTER CALCE SLIM";"01";"09";"11"
"THJ10740630";"JEAN ALFRED T-MEDIO SLIM LINEA PREMIUM";"01";"08";"11"
"THJ10816537";"JEAN PRISMA T-MEDIO CALCE SLIM";"01";"08";"11"
"THJ10824451";"JEAN KONRAD T-MEDIO REG.TELA PREMIUM";"01";"08";"10"
"THJ10910925";"JEAN SMITH T-INTER SLIM";"01";"09";"11"
"THJ10992204";"JEAN ARLET T-INTER REG";"01";"09";"10"
"THJ11044204";"JEAN PETER T-INTER SLIM";"01";"09";"11"
"THJ11210503";"JEAN BOSCO T-INTER SKINNY";"01";"09";"12"
"THJ11216205";"JEAN CIRO T-INTER CALCE SLIM ELAST.";"01";"09";"11"
"THJ11216712";"JEAN CIRO T-INTER SLIM";"01";"09";"11"
"THJ11224204";"JEAN GARY T-INTER SLIM";"01";"09";"11"
"THJ11264237";"JEAN NENDO T-INTER CALCE SLIM";"01";"09";"11"
"THJ11268206";"JEAN FISCHLER T-INTER CALCE REG.";"01";"09";"10"
"THJ11294712";"JEAN TESTA T-BAJO CALCE CHUPIN";"01";"07";"12"
"THJ11298450";"JEAN CALEB T-INTER SLIM ELASTIZADO";"01";"09";"11"
"THJ11314603";"JEAN FUKANO T-INTER SLIM";"01";"09";"11"
"THJ11328712";"JEAN HENSON T-MEDIO SLIM ELASTIZADO";"01";"08";"11"
"THJ11452601";"JEAN GREG T-INTER CALCE SLIM";"01";"09";"11"
"THJ11460236";"JEAN TENKEY T-INTER SLIM";"01";"09";"11"
"THJ11464206";"JEAN KANG T-INTER SLIM ELASTIZADO";"01";"09";"11"
"THJ11470204";"JEAN BILL T-MEDIO SLIM ELASTIZADO";"01";"08";"11"
"THJ11480205";"JEAN MALEK T-MEDIO SLIM ELASTIZADO";"01";"08";"11"
"THJ11492205";"JEAN LOEWE T-INTER CALCE SKINNY";"01";"09";"12"
"THJ11500921";"JEAN BRAKE T-INTER CALCE SKINNY ELASTIZ.";"01";"09";"12"
"THJ11574206";"JEAN PARMA T-INTER CALCE SKINNY ELASTIZ.";"01";"09";"12"
"THJ11574236";"JEAN PARMA T-INTER CALCE SKINNY ELASTZ";"01";"09";"12"
"THJ11576712";"JEAN NARVIK T-INTER CALCE SLIM ELASTIZ.";"01";"09";"11"
"THJ11582525";"JEAN BAERUM T-INTER CALCE SLIM";"01";"09";"11"
"THJ11582525E";"JEAN BAERUM T-INTER CALCE SLIM ESP";"01";"09";"11"
"THJ11582525OFF";"FALLA JEAN BAERUM T-INTER CALCE SLIM";"01";"09";"11"
"THJ11582712";"JEAN BAERUM T-INTER CALCE SLIM";"01";"09";"11"
"THJ11594206";"JEAN PECK T-INTER CALCE SLIM";"01";"09";"11"
"THJ11594206OFF";"FALLA JEAN PECK T-INTER CALCE SLIM";"01";"09";"11"
"THJ11594525";"JEAN PECK T-INTER SLIM ELAS";"01";"09";"11"
"THJ11594525OFF";"FALLA JEAN PECK T-INTER SLIM ELAS";"01";"09";"11"
"THJ11594536";"JEAN PECK T-INTER CALCE SLIM SERIE CLUB";"01";"09";"11"
"THJ11596205";"JEAN DRAKE T-INTER SLIM ELAST";"01";"09";"11"
"THJ11616525";"JEAN ZLIM T-INTER CALCE SLIM";"01";"09";"11"
"THJ11616525OFF";"FALLA JEAN ZLIM T-INTER CALCE SLIM";"01";"09";"11"
"THJ11616921";"JEAN ZLIM T-INTER CALCE SLIM";"01";"09";"11"
"THJ11618236";"JEAN GAEL T-INTER REGULAR";"01";"09";"10"
"THJ11618525";"JEAN GAEL T-INTER CALCE REG.";"01";"09";"10"
"THJ11622208";"JEAN MERSH T-INTER CALCE SLIM";"01";"09";"11"
"THJ11622536";"JEAN MERSH T-INTER CALCE SLIM";"01";"09";"11"
"THJ11622920";"JEAN MERSH T-INTER CALCE SLIM";"01";"09";"11"
"THJ11624525";"JEAN ERNIE T-MEDIO C-REG.SERIE MAESTRO";"01";"08";"10"
"THJ11624921";"JEAN ERNIE T-MED.CALCE REG.LINEA MAESTRO";"01";"08";"10"
"THJ11628525";"JEAN STANNIS T-INTER CALCE SLIM";"01";"09";"11"
"THJ11648237";"JEAN RODRIK T-INTER CALCE REG.";"01";"09";"10"
"THJ11648525";"JEAN RODRIK T-INTER CALCE REG.";"01";"09";"10"
"THJ11672235";"JEAN XUL T-BAJO CALCE CHUPIN L.FUERZA S.";"01";"07";"12"
"THJ11700232";"JEAN FRANKEL T-MEDIO SLIM";"01";"08";"11"
"THJ11700232E";"JEAN FRANKEL T-MEDIO SLIM";"01";"08";"11"
"THJ11700232EOFF";"FALLA JEAN FRANKEL T-MEDIO SLIM";"01";"08";"11"
"THJ11700711";"JEAN FRANKEL T-MEDIO CALCE SLIM F.SUPREM";"01";"08";"11"
"THJ11700711E";"JEAN FRANKEL T-MEDIO CALCE SLIM F.SUPREM ESP";"01";"08";"11"
"THJ11704206";"JEAN FOX T BAJO SKINNY";"01";"07";"12"
"THJ11704602";"JEAN FOX T-BAJO CALCE SKINNY";"01";"07";"12"
"THJ11704602OFF";"FALLA JEAN FOX T-BAJO CALCE SKINNY";"01";"07";"12"
"THJ11708536";"JEAN ELLIE T-MEDIO CALCE SLIM ELAST.";"01";"08";"11"
"THJ11708536E";"JEAN ELLIE T-MEDIO CALCE SLIM ELAST.";"01";"08";"11"
"THJ11710205";"JEAN AKIVA T INTER SKINNY";"01";"09";"12"
"THJ11710921";"JEAN AKIVA T-INTER SKINNY";"01";"09";"12"
"THJ11724207";"JEAN EGEO CORTE CHINO T-BAJO CHUPIN";"01";"07";"12"
"THJ11724236";"JEAN EGEO CORTE CHINO T-BAJO CHUPIN";"01";"07";"12"
"THJ11738207";"JEAN HIKARU T-INTER SLIM ELAST LINEA FUERZA SUP";"01";"09";"11"
"THJ11738236";"JEAN HIKARU T-INTER CALCE SLIM";"01";"09";"11"
"THJ11740711";"JEAN  POUSSIN T-INTER SLIM";"01";"09";"11"
"THJ11748236";"JEAN CAIRO T-INTER CALCE SLIM";"01";"09";"11"
"THJ11752523E";"JEAN CARTAGO T-INTER";"01";"09";"99"
"THJ11752712";"JEAN CARTAGO T-INTER CALCE SLIM";"01";"09";"11"
"THJ11752712E";"JEAN CARTAGO T-INTER";"01";"09";"99"
"THJ11756206";"JEAN DEOK T-INTER SKKINY ELAST";"01";"09";"99"
"THJ11756206OFF";"FALLA JEAN DEOK T-INTER SKKINY ELAST";"01";"09";"99"
"THJ11758238";"JEAN RABAT T-MEDIO CALCE SLIM";"01";"08";"11"
"THJ11758238E";"JEAN RABAT T-MEDIO CALCE SLIM";"01";"08";"11"
"THJ11770238";"JEAN SAIGO T-BAJO SKKINY ELAST";"01";"07";"99"
"THJ11772235";"JEAN ONIX T-INTER CALCE SKINNY";"01";"09";"12"
"THJ11774705";"JEAN CORFE T-BAJO SKINNY ELAST";"01";"07";"12"
"THJ11780205";"JEAN GERMAIN T-INTER SKINNY ENERGY";"01";"09";"12"
"THJ11780236";"JEAN GERMAIN T-INTER SKINNY ENERGY";"01";"09";"12"
"THJ11782205";"JEAN GUBI T-INTER CALCE REG.";"01";"09";"10"
"THJ11782207";"JEAN GUBI T-INTER CALCE REG.";"01";"09";"10"
"THJ11782525";"JEAN GUBI T-INTER CALCE REG.";"01";"09";"10"
"THJ11786525";"JEAN SULLIVAN T-MEDIO CALCE REG.";"01";"08";"10"
"THJ11786525OFF";"FALLA JEAN SULLIVAN T-MEDIO CALCE REG.";"01";"08";"10"
"THJ11788237";"JEAN ZAPATA T-MEDIO CALCE REG.";"01";"08";"10"
"THJ11792237";"JEAN RENZO T-MEDIO SLIM";"01";"08";"11"
"THJ11794705";"JEAN TEMPTE T-INTER CALCE SLIM L.ENERGY";"01";"09";"11"
"THJ11800235";"JEAN IBUKU T-BAJO CALCE SKINNY";"01";"07";"12"
"THJ11802206";"JEAN BURGOS T INTER SLIM";"01";"09";"11"
"THJ11802206E";"JEAN BURGOS T INTER SLIM ESP";"01";"09";"11"
"THJ11802520";"JEAN BURGOS T INTER SLIM";"01";"09";"11"
"THJ11802520E";"JEAN BURGOS T INTER SLIM ESP";"01";"09";"11"
"THJ11802570";"JEAN BURGOS T-INTER SLIM ELAST";"01";"09";"11"
"THJ11802570OFF";"FALLA JEAN BURGOS T-INTER SLIM ELAST";"01";"09";"11"
"THJ11808712";"JEAN PETRO T-INTER CALCE SLIM L.ENERGY";"01";"09";"11"
"THJ11822238";"JEAN JAKOB T-INTER CALCE SLIM";"01";"09";"11"
"THJ11828917";"JEAN MAZZINI T-INTER CALCE SKINNY";"01";"09";"12"
"THJ11828917E";"JEAN MAZZINI T-INTER CALCE SKINNY ESP";"01";"09";"12"
"THJ11830712";"JEAN ALCALA T-INTER CALCE SLIM";"01";"09";"11"
"THJ11834537";"JEAN CONDE T-BAJO CALCE SKINNY";"01";"07";"12"
"THJ11850237";"JEAN TANGO T-INTER CALCE SLIM";"01";"09";"11"
"THJ11850920";"JEAN TANGO T-INTER CALCE SLIM";"01";"09";"11"
"THJ11876525";"JEAN GRANDA T-INTER CALCE SKINNY";"01";"09";"12"
"THJ11882711";"JEAN ANDAL T-MEDIO SLIM F SUPREMA";"01";"08";"11"
"THJ11882711E";"JEAN ANDAL T-MEDIO SLIM F SUPREMA";"01";"08";"11"
"THJ11888570";"JEAN EZRA T-INTER SLIM ELASTZ.";"01";"09";"11"
"THJ11894238";"JEAN LIAM T-INTER CALCE SLIM ELAST.";"01";"09";"11"
"THJ11902237";"JEAN AMARO T-INTER CALCE SLIM ELASTIZADO";"01";"09";"11"
"THJ11908236";"JEAN AMARO T-INTER CALCE SLIM ELASTIZADO";"01";"09";"11"
"THJ11910710";"JEAN LINDEN T-INTER REG ELAS";"01";"09";"10"
"THJ11912920";"JEAN STEEL T-INTER SLIM MAESTRO ELAST";"01";"09";"11"
"THJ11912920OFF";"FALLA JEAN STEEL T-INTER SLIM MAESTRO ELAST";"01";"09";"11"
"THJ11918921";"JEAN RICH T-INTER SKINNY ROTURA EN ROD.";"01";"09";"12"
"THJ11920526";"JEAN SAND T-INTER CALCE REG.";"01";"09";"10"
"THJ11924205";"JEAN ELLIOT T-MEDIO REG.";"01";"08";"10"
"THJ11926206";"JEAN VLADY T-INTER REG";"01";"09";"10"
"THJ11930917";"JEAN ERWAN T-MEDIO CALCE SLIM ELASTIZADO";"01";"08";"11"
"THJ11970523";"JEAN MASTERGOLD T-INTER 1/2 SLIM";"01";"09";"11"
"THJ11970523E";"JEAN MASTERGOLD T-INTER 1/2 SLIM ESP";"01";"09";"11"
"THJ11974523";"JEAN BONG T-BAJO SLIM ELAST";"01";"07";"12"
"THJ11982205";"JEAN EMIR T-INTER SLIM ELAST";"01";"09";"11"
"THJ11982237";"JEAN EMIR T-INTER SLIM ELAST";"01";"09";"11"
"THJ11984712";"JEAN FREDDIE T INTER SLIM";"01";"09";"11"
"THJ11996520";"JEAN MARLON T-INTER SKINNY ELAST";"01";"09";"12"
"THJ11996520OFF";"FALLA JEAN MARLON T-INTER SKINNY ELAST";"01";"09";"12"
"THJ13002237";"JEAN BATES T-INTER SLIM ELAST";"01";"09";"11"
"THJ13004235";"JEAN GREGSON T-INTER REG ELAST";"01";"09";"10"
"THJ13004503";"JEAN GREGSON T-INTER REG ELAST";"01";"09";"10"
"THJ13010710";"JEAN HENSHALL T-INTER SKINNY";"01";"09";"12"
"THJ13026236";"JEAN ANKER T-MEDIO REG";"01";"09";"10"
"THJ13026525";"JEAN ANKER T-MEDIO REG ELAST";"01";"09";"10"
"THJ13028525";"JEAN ARLONG T INTER SLIM ELAST";"01";"09";"11"
"THJ13032640";"JEAN ALBIS T-INTER SLIM TELA CONFORT AERO";"01";"09";"11"
"THJ13040525";"JEAN CRISTON T-INTER CALCE REG.FUERZA S.";"01";"09";"10"
"THJ13040525OFF";"FALLA JEAN CRISTON T-INTER CALCE REG.FUERZA S.";"01";"09";"10"
"THJ13046520";"JEAN ASTER T INTER SLIM";"01";"09";"11"
"THJ13048920";"JEAN WARM T-INTER CALCE SKINNY";"01";"09";"12"
"THJ13054236";"JEAN ROBE T-INTER SLIM ELAST";"01";"09";"11"
"THJ13206523";"JEAN KANY T-INTER REG";"01";"09";"10"
"THJ13208536";"JEAN HENNA ELAST T-INTER REG";"01";"09";"99"
"THJ13208536OFF";"FALLA JEAN HENNA ELAST T-INTER REG";"01";"09";"99"
"THJ13208570";"JEAN HENNA ELAST T-INTER REG";"01";"09";"99"
"THJ13216712";"JEAN MELLO CONFORT T-INTER REG";"01";"09";"99"
"THJ13250205";"JEAN RONNY T-MEDIO CALCE SLIM";"01";"08";"11"
"THJ13320523";"JEAN ARAGON T-INTER  SKINNY ELAST";"01";"09";"12"
"THJ13336910";"JEAN LEN T INTER REG  ELAST";"01";"09";"10"
"THJ13344712";"JEAN ESBEN T-INTER REG ELAST";"01";"09";"10"
"THJ13346202";"JEAN MELKER T-INTER REGULAR ELAST";"01";"09";"10"
"THJ13346523";"JEAN MELKER T-INTER REGULAR ELAST";"01";"09";"10"
"THJ13370711";"JEAN BERIK T-INTER REG ELAST";"01";"09";"10"
"THJ13372525";"JEAN NED T-INTER SLIM ELAST";"01";"09";"11"
"THJ13378711";"JEAN MOSLEY T-INTER CALCE SKINNY";"01";"09";"12"
"THJ13396711";"JEAN LOREN T-INTER CALCE SKINNY ELAST";"01";"09";"12"
"THJ13416920";"JEAN GADD T-BAJO SKKINY ELAST";"01";"07";"99"
"THJ13416920OFF";"FALLA JEAN GADD T-BAJO SKKINY ELAST";"01";"07";"99"
"THJ13444505";"JEAN PIETRO T-MEDIO REG RIGIDO PACK";"01";"08";"10"
"THJ13444570";"JEAN PIETRO T-MEDIO REG RIGIDO PACK";"01";"08";"10"
"THJ13450710";"JEAN ARWIM T-INTER REG";"01";"09";"10"
"THJ13452710";"JEAN COLIN T-INTER SLIM";"01";"09";"11"
"THJ13456235";"JEAN ERIC T-MEDIO REG RIGIDO PACK";"01";"08";"10"
"THJ13458237";"JEAN SINK T-MEDIO REGULAR";"01";"08";"10"
"THJ13458710";"JEAN SINK T-MEDIO REGULAR";"01";"08";"10"
"THJ13532235";"JEAN SADIE T-INTER SLIM";"01";"09";"11"
"THJ13532710";"JEAN SADIE T-INTER SLIM";"01";"09";"11"
"THJ13536570";"JEAN CORLIS T-INTER SLIM";"01";"09";"11"
"THJ13554710";"JEAN DEMBE T-MEDIO RIGIDO REG PACK";"01";"08";"10"
"THJ13574602";"JEAN SHUGON NGO T-INTER GAB REG CARGO PACK RIGIDO";"02";"09";"10"
"THJ13574604";"JEAN SHUGON VDE MILITAR T-INTER GAB REG CARGO PACK RIGIDO";"02";"09";"10"
"THJ13574668";"JEAN SHUGON BEIGE TOST T-INTER GAB REG CARGO PACK RIGIDO";"02";"09";"10"
"THJ13576920";"JEAN NOVAS T-INTER SKINNY CONFORT";"01";"09";"12"
"THJ13588710";"JEAN FLAMES T-INTER SLIM CINTURA Y PUÑO ELASTICO";"01";"09";"11"
"THJ13588920";"JEAN FLAMES T-INTER SLIM CINTURA Y PUÑO ELASTICO";"01";"09";"11"
"THJ13590205";"JEAN BURKETT T-INTER CHUPIN 407";"01";"09";"12"
"THJ13590235";"JEAN BURKETT T-INTER CHUPIN 407";"01";"09";"12"
"THJ13598710";"JEAN CONRAD T-MEDIO REG RIGIDO";"02";"09";"10"
"THJ13600920";"JEAN KENT T-MEDIO REG RIGIDO PACK";"02";"09";"10"
"THJ13602235";"JEAN JORDI T-MEDIO RECTO RIGIDO PACK";"02";"09";"10"
"THJ13608503";"JEAN BERMAX T-MEDIO REG HOLGADO PACK";"02";"09";"10"
"THJ13782570";"JEAN BONATTI T-MEDIO REGULAR";"01";"08";"10"
"THJ13842238";"JEAN MELLO T-INTER REG";"01";"09";"10"
"THJ13842712";"JEAN MELLO T-INTER REG";"01";"09";"10"
"THK29750605";"ZAPA JAGGER BEIGE";"45";"21";"99"
"THK29758601";"ZAPA TONY BLANCA MODA";"45";"21";"99"
"THK29760223";"ZAPA CLAYTON TX ROJO";"45";"21";"99"
"THK29760560";"ZAPA CLAYTON TX NEGRA";"45";"21";"99"
"THK29760603";"ZAPA CLAYTON TX AZ MARINO";"45";"21";"99"
"THK29760606";"ZAPA CLAYTON TX BORDO";"45";"21";"99"
"THK29760870";"ZAPA CLAYTON TX VERDE";"45";"21";"99"
"THK29762601";"ZAPA CLAYTON BLANCA";"45";"21";"99"
"THK29762602";"ZAPA CLAYTON NEGRO";"45";"21";"99"
"THK29762624";"ZAPA CLAYTON CAMEL";"45";"21";"99"
"THK29764601";"ZAPA COOPER BLANCO";"45";"21";"99"
"THK29764602";"ZAPA COOPER NEGRA";"45";"21";"99"
"THK29764927";"ZAPA COOPER VISON";"45";"21";"99"
"THK29766602";"ZAPA COLINS NEGRA LONA";"45";"21";"99"
"THK29766603";"ZAPA COLINS AZ MARINO LONA";"45";"21";"99"
"THK29766605";"ZAPA COLINS BEIGE LONA";"45";"21";"99"
"THK29768602";"ZAPA CHANCE LONA NEGRO";"45";"21";"99"
"THK29768605";"ZAPA CHANCE LONA BEIGE";"45";"21";"99"
"THP00316602";"PANT.PRING CORDEROY CHINO T-INTER SLIM";"02";"09";"11"
"THP00406668";"PANT.GAB.RUNDEN T-BAJO SLIM";"02";"07";"11"
"THP01948668";"PANT.GAB.HOCH T-INTER SLIM";"02";"09";"11"
"THP03724603";"PANT VISEU AZ MARINO DESMONTABLE POLIAMIDA";"02";"17";"99"
"THP03886371";"PANT NISA MICROFIBRA SLIM";"02";"99";"11"
"THP03886840";"PANT NISA MICROFIBRA SLIM";"02";"99";"11"
"THP06036602";"JOGGING NGO NANTES ALG PIERNA CONICA FRISA LIV";"03";"99";"11"
"THP06036603";"JOGGING AZ M NANTES ALG PIERNA CONICA FRISA LIV";"03";"99";"11"
"THP07376602";"JOGG FIGUERES NGO FRISA CARGO PIERNA CONICA ELAST";"03";"17";"11"
"THP07376886";"JOGGING FIGUERES NGO MEL FRISA PIERNA CONICA MORLEY";"03";"17";"11"
"THP07956602";"JOGGING NGO FRISA ALG.ELASTZ.STRASBOURG";"03";"99";"99"
"THP07956932";"JOGGING STRASBOURG GRIS GRANIZADO";"03";"99";"99"
"THP10220602";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10220603";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10220604";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10220605";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10220624";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10220668";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10220808";"PANT.CHINO ZARAR T-INTER SLIM";"02";"09";"11"
"THP10740630";"PANT.COCH GAB.LIV.T-INTER SLIM";"02";"09";"11"
"THP10958602";"JOGGER NGO IBAR T-INTER CALCE SLIM";"08";"09";"11"
"THP11092205";"PANT CHINO HOLDEN T-INTER SLIM ELAST JEAN";"02";"09";"11"
"THP11092505";"PANT CHINO HOLDEN T-INTER SLIM ELAST JEAN";"02";"09";"11"
"THP11100602";"PANT.GRISS T-MEDIO CALCE REG.";"02";"08";"10"
"THP11100603";"PANT.GRISS T-MEDIO CALCE REG.";"02";"08";"10"
"THP11100604";"PANT.GRISS T-MEDIO CALCE REG.";"02";"08";"10"
"THP11100604OFF";"FALLA PANT.GRISS T-MEDIO CALCE REG.";"02";"08";"10"
"THP11100668";"PANT.GRISS T-MEDIO CALCE REG";"02";"08";"10"
"THP11220602";"PANT.CHINO GAB.TIZIANO T-INTER SLIM";"02";"09";"11"
